step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_total
4063232,2.0,1.071327128741532,0.2050318243606643,-0.032065438288555015,-0.11685900675704808,-0.02211088930280447,-0.13822617094793116,-0.1722842988548745,-0.0031001424303466743,-0.038480404280326355,-0.14783854241723035,-0.2967250591796953,-0.0015157948799057706,-0.00021795253970679544,-0.028711473464275557,0.0,0.087158203125,0.2721225069068171,0.1209278093270821,-0.018107862127012184,-0.11323875867926106,-0.04132679103175176,0.0,2.587669163790795
4079616,2.0,0.8291633017996239,0.20096854863900415,-0.027707528135579196,-0.17752145286751642,-0.02205173613536604,-0.18070246858659528,-0.17949869708725716,-0.002981557342214485,-0.037603949433363766,-0.14157666839055286,-0.2932381375620858,-0.0015951725597490249,-0.00018569277172541819,-0.0284873845274255,0.0,0.0911865234375,0.27146019676716676,0.10347358323684366,-0.017911077965363096,-0.11641995798882628,-0.03914312331529803,0.0,2.2368499371869968
4096000,2.0,1.0691609397487976,0.2200177880090928,-0.027927255105169024,-0.1259900720603193,-0.02255429307502954,-0.14556952553460273,-0.18946911026974086,-0.0024533947365331507,-0.03943337485588955,-0.1507381762872684,-0.3078377824589184,-0.0016052048557921906,-0.00013834120387634495,-0.029610135386411836,0.0,0.0841064453125,0.273158610463766,0.1257460405086849,-0.019239318887739793,-0.1167828012949028,-0.04205019735964014,0.0,2.553448619695194
4112384,2.0,1.0816279799553847,0.20245503319755837,-0.03811524253796961,-0.12569726951492655,-0.020629444543668107,-0.1312282568341664,-0.1739665859602241,-0.003556806938447406,-0.037984765588141046,-0.14401927097824235,-0.2883302420730926,-0.0012668482041036692,-0.0003156583934059987,-0.02805222892553218,0.0,0.0811767578125,0.2629939749315943,0.11556252478546115,-0.018582919848379686,-0.09910727608414757,-0.03993447849119556,0.0,2.5953277472707614
4128768,2.0,1.154515634806163,0.19962825189187056,-0.03131836774991825,-0.10364428156061356,-0.02382120981730823,-0.16060266043461557,-0.18255437485971698,-0.0025002008022551236,-0.03955339201830491,-0.14909527123236346,-0.2982368496693539,-0.001894288344374137,-0.00012410393872554638,-0.029299360591570497,0.0,0.080322265625,0.26897331850658696,0.12576616186770606,-0.018086249816922945,-0.10975904918907309,-0.04153626459592484,0.0,2.639970278725603
4145152,2.0,0.9898998903049027,0.2022860717392248,-0.028645028916798765,-0.1405087391541337,-0.021405779912914813,-0.1564690444812545,-0.18942999781795658,-0.0026343963448018965,-0.03901494098598639,-0.14583628450382094,-0.3018157924995634,-0.0027161142955969175,-0.0001634760980059592,-0.02968607521035963,0.0,0.091064453125,0.2719755420936714,0.11438980038838441,-0.020561968496678917,-0.12338087729859389,-0.039934250843798536,0.0,2.4294648852004683
4161536,2.0,1.0067640510540474,0.20291324809406816,-0.02586914805760898,-0.13655962727330007,-0.02256051501001599,-0.13561807400428202,-0.16773902618114894,-0.003244909182937772,-0.03744182098963474,-0.14603904765535874,-0.2883606354565789,-0.0012289572831393897,-0.00023368892471408573,-0.027505352925515356,0.0,0.07861328125,0.2431503553013649,0.11927804303941433,-0.01764454250285941,-0.10851874307479017,-0.04149469569441853,0.0,2.4909262781647934
4177920,2.0,1.0511945847252573,0.19421175540141078,-0.035676278590472066,-0.11753291690636303,-0.01859554183536405,-0.14130835393664634,-0.1795184934735176,-0.003287184042817305,-0.038316564045221845,-0.14303641096994388,-0.2952843015512262,-0.0015340709699947423,-0.0002500246433076652,-0.0287082708716962,0.0,0.081787109375,0.2666834525024937,0.11476473284042896,-0.019240641099936145,-0.10221917219200985,-0.03949305231886676,0.0,2.546317219038195
4194304,2.0,0.8850395566064756,0.19691849384634447,-0.02819825054211833,-0.16735139212011774,-0.021302976411332164,-0.15406640139270517,-0.17574184119783204,-0.002963496516138368,-0.037473007037931466,-0.14350611431946167,-0.29472990956220885,-0.0014827114448534469,-0.00018696756998559926,-0.02804514810342169,0.0,0.089111328125,0.26974509459495055,0.11396061801037681,-0.017456060652831562,-0.11411760091754665,-0.04038017392595064,0.0,2.3311184767150888
4210688,2.0,1.1817543629136882,0.19768737267486008,-0.02858643378203851,-0.09845158018774214,-0.021688967760534972,-0.15748070567561676,-0.18299982238403995,-0.002729263717224085,-0.039275430023300584,-0.14537646488825012,-0.29617075356972894,-0.0019227185555328438,-0.00015655297557368744,-0.029470448710443443,0.0,0.0748291015625,0.24478717567963104,0.1187697274830523,-0.019880985586572687,-0.10103964318265223,-0.03973570916568858,0.0,2.657482697522893
4227072,2.0,0.97515692864563,0.18925742949413785,-0.022895517327924608,-0.13965694454864153,-0.021419846254693953,-0.17232174977332743,-0.18280883008582557,-0.002080872881604023,-0.03886871312678733,-0.14483304893801716,-0.3051413967306478,-0.0025059883929047654,-6.45218026674528e-05,-0.02988876153321893,0.0,0.092041015625,0.2750148973235026,0.11436546440561622,-0.018881789892173897,-0.12556757995004597,-0.03992450600082522,0.0,2.4038289183904973
4243456,2.0,0.9854440370535472,0.19742029331334893,-0.023415536581524066,-0.13832523930409835,-0.02445213228388332,-0.16450334334660707,-0.17560027330575553,-0.0025594303116353843,-0.03816293573045835,-0.14543989703743143,-0.2996312915713503,-0.0018948729822838753,-0.00014759618393690623,-0.029110085482028786,0.0,0.1002197265625,0.2758003390869557,0.11227841524613388,-0.019083490984905183,-0.12421890640877255,-0.04038243755203442,0.0,2.4447882011540125
4259840,2.0,0.8834676224329897,0.19915624153413103,-0.02684327024144295,-0.16851539177129027,-0.0212632952245837,-0.15778105255611363,-0.17230810726888665,-0.0028130810838820704,-0.038161821517928865,-0.14443954893831704,-0.29453745510180074,-0.0015458320050569074,-0.0001641044737701085,-0.02860821664151513,0.0,0.0919189453125,0.2682563613428356,0.11341318279110266,-0.019324037839399053,-0.12409100938122736,-0.04022492723524922,0.0,2.318336664863957
4276224,2.0,0.798843766524151,0.19463541967692127,-0.02676270361735078,-0.1891666229981377,-0.02444114678393472,-0.16487640556265482,-0.17530265134304737,-0.0031864401727085875,-0.03727348868145255,-0.14250750442988652,-0.2891187408475095,-0.0014262911492674388,-0.0002585686637327419,-0.027752263284512687,0.0,0.0909423828125,0.26852324266007793,0.1055543403895441,-0.016687901559909603,-0.10892649333299784,-0.03981977915886097,0.0,2.218025425286069
4292608,2.0,1.0659291305404985,0.19004319943273834,-0.029011238670136663,-0.12646704148206145,-0.02043817007070431,-0.1454855980439437,-0.15789576379252382,-0.0029980747373937414,-0.03734753227544755,-0.1429096954081617,-0.2908136556547278,-0.001772113752296663,-0.00020829073419368737,-0.027941051008268533,0.0,0.0947265625,0.27019700910164374,0.1193425357786471,-0.01850385150571269,-0.11451237725099771,-0.04024017034535059,0.0,2.585843856667398
4308992,2.0,0.980213401810638,0.1954378777135304,-0.027802742943094927,-0.1441696995784163,-0.024298744236276093,-0.16068290915655226,-0.18692970085424349,-0.002698573053755322,-0.03896365257502874,-0.1487578136529915,-0.3046945429318275,-0.002564202889926559,-0.00017618806028710026,-0.029477329372494917,0.0,0.0865478515625,0.27164705744884177,0.11050008374973992,-0.01852140269343193,-0.11208849633169306,-0.041543488246388746,0.0,2.4034786524919265
4325376,2.0,0.8797810175543102,0.20539576329068038,-0.02611084763520921,-0.1726710187136078,-0.022130482400118837,-0.15015770798028535,-0.16292110261657025,-0.003001954602921927,-0.03710771761819368,-0.14184876237850416,-0.2866484495971166,-0.0013842909167338326,-0.0001924681006873046,-0.02761727212407029,0.0,0.0853271484375,0.24232396228472766,0.1070591442572706,-0.017621171326583463,-0.11716968684804306,-0.039618201797129604,0.0,2.322776353181866
4341760,2.0,1.178574272361682,0.19377602670413296,-0.03706788012459583,-0.09146059974171017,-0.019447216986356874,-0.14722439662776313,-0.18265607112024543,-0.0027796282974470823,-0.039806405110507884,-0.1508841715323796,-0.29823335097865483,-0.002092828812153352,-0.00014953895949965028,-0.029582266773392707,0.0,0.0823974609375,0.26634054850720984,0.13114621333375698,-0.019911081161668405,-0.1085603412847124,-0.04146975370938893,0.0,2.681141945751193
4358144,2.0,0.944783309385106,0.19807004730749367,-0.026740731396785122,-0.1472494398900004,-0.023558631437039734,-0.14628359339920124,-0.15783675357077537,-0.0032138505074561785,-0.0364979186833234,-0.1418153089252881,-0.27948065066292066,-0.000980716768205659,-0.00023335420041996176,-0.026865563332597212,0.0,0.09033203125,0.27611803892051073,0.11067923291130335,-0.018061109972354716,-0.10868926768556385,-0.03986113252816725,0.0,2.4632886688133486
4374528,2.0,0.9988652808241146,0.1957037610275078,-0.03272461776759883,-0.14347888283884624,-0.021044283847979517,-0.14603272649434168,-0.17749217287567026,-0.003125865756384897,-0.03809450554148212,-0.14585558735489013,-0.29457724062403967,-0.0015819035807541446,-0.0001877351876415951,-0.02840749962634978,0.0,0.087646484375,0.26668906795765596,0.111194276909067,-0.01856012386915534,-0.10637129730163739,-0.04062242414816863,0.0,2.4673698325603888
4390912,2.0,1.0142362342833706,0.20879337077356527,-0.03098145418880449,-0.12207698400235678,-0.021820948882006697,-0.1565333993264685,-0.1784289719721983,-0.0030333965949447686,-0.038940534969823665,-0.14879774449764258,-0.29723967524275663,-0.0020527866397262924,-0.00025504688112213596,-0.029055779981586843,0.0,0.0882568359375,0.2697635301520797,0.12065786379974876,-0.019909439786709792,-0.10395173086209977,-0.041005483701592314,0.0,2.5083406477458854
4407296,2.0,1.0922738560465433,0.1932934111080897,-0.035830085253110155,-0.11085848489858607,-0.01879777939183791,-0.13741580773752915,-0.16122425769921883,-0.0038443789121074727,-0.03721409351087647,-0.14247444322227246,-0.2830969867218868,-0.0013865307236714368,-0.0003570536673524176,-0.027481067352297432,0.0,0.0753173828125,0.2391346213029698,0.11445126891079334,-0.01889762136526389,-0.10242690766674067,-0.03954740169967402,0.0,2.595548651858647
4423680,2.0,1.0729441403682953,0.21619874815541162,-0.03555909088572662,-0.12120273889084121,-0.018345586107717526,-0.13777078323804035,-0.16562363787438855,-0.003380762364506364,-0.03789117449227572,-0.14395287973329668,-0.29159834639574234,-0.001603271379319265,-0.00025898371704469685,-0.02831627206535499,0.0,0.0845947265625,0.2660004218999017,0.11278040014548453,-0.019073724684963086,-0.10254712917710998,-0.039761786825256405,0.0,2.6059606772615083
4440064,2.0,0.9722770603678836,0.19796770357075325,-0.032556160711465054,-0.15438249364981615,-0.02235337488830924,-0.15090681488115198,-0.17388109137600827,-0.0029793657970459482,-0.03836494581808156,-0.14370841732597914,-0.29173271554836216,-0.002061444086669088,-0.0001868192878813062,-0.028571890653847673,0.0,0.0855712890625,0.2720971681992436,0.11328635428360331,-0.020136225660389865,-0.1150661236724116,-0.03976278408445064,0.0,2.427359990449467
4456448,2.0,1.0688770610768663,0.21403485225518254,-0.03763184423951316,-0.12500966305415417,-0.019941711805825157,-0.12983733643033765,-0.17528498167381712,-0.0031397836369465777,-0.03797610404444239,-0.1438630929740614,-0.2883960362892141,-0.001284018172567156,-0.00018139883755578266,-0.028255702094790662,0.0,0.0841064453125,0.270480998163349,0.11211383183584044,-0.01948485735742078,-0.09542881765043412,-0.039422111898893566,0.0,2.6051179807102307
4472832,2.0,1.1302237752825557,0.20813126365979043,-0.031882332939858316,-0.11630675763489395,-0.022997651958230225,-0.16740214283912896,-0.17924071609368336,-0.0027568749924751063,-0.03860476289043553,-0.14591430513319228,-0.2997774441006133,-0.002235009424306728,-0.00014714772408128867,-0.029173807813983155,0.0,0.0894775390625,0.26929084058693276,0.1102694997092489,-0.01973394437479324,-0.10863433257641737,-0.039882743037014716,0.0,2.6107963944540593
4489216,2.0,1.1230510769475166,0.19557170979977326,-0.03725830959774612,-0.10875511080012146,-0.02043015548327154,-0.14390117559209517,-0.17021055253338732,-0.003026570067895754,-0.03887768200262265,-0.14723734377985226,-0.2933810649056345,-0.0019325226945833484,-0.00020128234442966467,-0.028982095925216535,0.0,0.088134765625,0.2691050084425461,0.11560396624450052,-0.019012699182737014,-0.10456222063272429,-0.040505356426292514,0.0,2.636455327653198
4505600,2.0,1.049780044054235,0.20975964247937756,-0.028198250427521998,-0.12292708570690314,-0.02027904018296499,-0.15323833361096717,-0.18125419140467092,-0.002587648631970434,-0.03894435784585557,-0.1458613353486725,-0.3020221314802977,-0.001990639275310532,-0.00014073301807384787,-0.029560236513174038,-0.1921128955604569,0.088134765625,0.24840829950298682,0.11309258245896792,-0.019158166404073522,-0.11428624408413456,-0.03986774332413916,0.0,2.3374386071022406
4521984,2.0,1.0893807454038906,0.2133486206468486,-0.034746102424833225,-0.11303589132225245,-0.01803342933750951,-0.1424630463861402,-0.16468819134049692,-0.0030174313644375506,-0.03824323483966572,-0.14550208085820468,-0.2929137819131431,-0.0016819828822113234,-0.00020627883116482217,-0.02867346500466861,0.0,0.0875244140625,0.2692140151601739,0.11712364380000842,-0.019256392627736988,-0.1070491464680525,-0.039874390431796226,0.0,2.628355248854178
4538368,2.0,1.1268909979421775,0.21374394223750118,-0.03815918760665227,-0.11104535111301317,-0.019508971258666463,-0.14312250345091804,-0.16337919061569464,-0.0034749717787840653,-0.03774731678190051,-0.14170939277428274,-0.28687676830478687,-0.001940212992424862,-0.00025471229878182376,-0.02797390351363391,0.0,0.0771484375,0.26694120523622167,0.11185079887256671,-0.018814718303184194,-0.10073497746066974,-0.03876651505474,0.0,2.6653844070669845
4554752,2.0,1.0474982692829349,0.20087128447305172,-0.029956063444842584,-0.12549830100636683,-0.021514942614919375,-0.15593701263775667,-0.16650455898169705,-0.003021174559604188,-0.037402050314152606,-0.13668404282252627,-0.28088758957519055,-0.0020857915227387148,-0.00020116785910494458,-0.027989213904036917,0.0,0.0936279296875,0.2720023063415331,0.10496884007965154,-0.0194395073663789,-0.10272236777664506,-0.03742760129054664,0.0,2.575942398635508
4571136,2.0,1.067415041458125,0.2043347551675567,-0.03131104378917371,-0.14848243215234547,-0.021734688895141296,-0.15528793194938037,-0.17441573068406915,-0.0025756689745986944,-0.038569066114087544,-0.14269886469064655,-0.29186757340750547,-0.00224792666953719,-0.00013679270653879655,-0.02915935125476554,0.0,0.0904541015625,0.2756298678769679,0.11100410644041277,-0.020451599251750635,-0.11266308044634922,-0.03882539302518123,0.0,2.54217048422649
4587520,2.0,1.0803738610234628,0.20626252478984453,-0.03304688347270712,-0.11868208687070769,-0.021231171574916385,-0.13699063259958755,-0.16855087279313255,-0.002606377248791116,-0.03841770841826669,-0.14190230411186347,-0.2923834514909328,-0.0018971909199142559,-0.00012718815778305575,-0.029176684173546442,0.0,0.0947265625,0.2702079190856029,0.11009050201482605,-0.020417716654070953,-0.10438455532526121,-0.038591022413747844,0.0,2.6164452156753604
4603904,2.0,1.0817283302380296,0.20992916326688427,-0.03361817173936288,-0.12231185197840588,-0.019975048457043343,-0.1363003649165004,-0.16587796684486864,-0.0037301752853504083,-0.037126850510608975,-0.13898080938852223,-0.2835463153460449,-0.0015983476225834886,-0.0003334057726945817,-0.027798042730145047,-0.203113817972143,0.0699462890625,0.2396481888566496,0.10283372021079587,-0.018383017426320973,-0.09604076478500789,-0.037895745565474585,0.0,2.3854327863151537
4620288,2.0,1.1697231784871711,0.20502968442041528,-0.03330323060617957,-0.10052330763151751,-0.020733154452789893,-0.14657442727164136,-0.1608308972616327,-0.00332862032051206,-0.03718928464165621,-0.1420988434234458,-0.2849059243258169,-0.001266857623844086,-0.0002382401082936584,-0.027471766824435893,0.0,0.091552734375,0.2691022781731542,0.11334750127624646,-0.019540191346418243,-0.10534353938167634,-0.03956686403638742,0.0,2.731221904684072
4636672,2.0,1.0284151372458665,0.19627146010698504,-0.028820809322496643,-0.12976322154761455,-0.023779803613886763,-0.14838200096666412,-0.14920285364262087,-0.003370811504572514,-0.036314336094887316,-0.13734449091996345,-0.26981232546580475,-0.0010507163764835086,-0.0002658260894947777,-0.026746684033021606,0.0,0.09814453125,0.26963551481317355,0.11010422657501871,-0.01897186049244453,-0.11250223157127026,-0.03809893849291264,0.0,2.5891010425347956
4653056,2.0,1.0210170408147714,0.21800330730085302,-0.030791023847996257,-0.11853634315789208,-0.020107012319887207,-0.1474709991345708,-0.17312004613072543,-0.0038111689823893576,-0.03650693185488774,-0.13687392062602147,-0.277001943536926,-0.0013796563941054173,-0.00031703242047941493,-0.02728956271779256,0.0,0.080810546875,0.24289937223688163,0.09745906636831649,-0.018109804138472383,-0.10062522403874026,-0.03735080402744641,0.0,2.5315859439218835
4669440,2.0,0.9708510789348825,0.21280186857976988,-0.02507813183365215,-0.14100231125413742,-0.02091357915282721,-0.1527129896757725,-0.1559890654525721,-0.0033872352714955744,-0.03655491787460212,-0.13885426098950146,-0.2781601573763736,-0.0013274175011972974,-0.00025444736185278004,-0.02729122539534447,-0.2002920596298818,0.0760498046875,0.21667606822706223,0.10126918944449112,-0.01897850327617835,-0.10835267871531698,-0.038419514338602294,0.0,2.2540149704530683
4685824,2.0,0.9204401726423238,0.2157981958756574,-0.02577393447245413,-0.16522896036709334,-0.02002432473529714,-0.1595115689878274,-0.1674088212526556,-0.002992695679813747,-0.037179055976848306,-0.13690305768941438,-0.28185909954604327,-0.0018026401844130101,-0.00023704346185775187,-0.028396248387034428,0.0,0.09814453125,0.27219003414373727,0.10131354187701519,-0.018584089778852755,-0.1122816414905683,-0.03690378591854827,0.0,2.413798281348061
4702208,2.0,1.0636989207177845,0.21365074071334714,-0.03399903211538913,-0.11317583085267291,-0.020825021359788032,-0.14513319764521274,-0.17317521624020635,-0.0032550271971353672,-0.037496740991983565,-0.1374679762182494,-0.2793478321432808,-0.0018344044147205832,-0.00025194353241296595,-0.028335516576021267,0.0,0.0938720703125,0.27237614877197797,0.10557508906002867,-0.020172365601698175,-0.09968066026215103,-0.036755399988032865,0.0,2.61938867164219
4718592,2.0,1.1618476973456215,0.20212550550836442,-0.03512696168218099,-0.10406270260997452,-0.019186831446468947,-0.1417070729775426,-0.16312608384033392,-0.0028307740245144017,-0.03923434403913778,-0.14471362764234075,-0.28826875847803346,-0.002069467593379271,-0.00013881852817117487,-0.029170927022546738,0.0,0.0899658203125,0.27226834681285816,0.1164105033384007,-0.020655814864153826,-0.11051279460272065,-0.039035605895624104,0.0,2.7066742742089653
4734976,2.0,1.208223559365028,0.1999526820357742,-0.03143555538918008,-0.08668357134893867,-0.020002719759153416,-0.1519503490792423,-0.15720096806816855,-0.0031618671752313195,-0.037236841002318416,-0.1405579800888518,-0.2765110122967625,-0.001329618371394875,-0.00023062171401152436,-0.027419624517281332,0.0,0.08935546875,0.27097177902854125,0.11683585672871684,-0.018820741866450302,-0.10865064857430107,-0.03847739419055876,0.0,2.787398057095431
4751360,2.0,1.1716555044707422,0.20855744624097786,-0.03638672747001692,-0.0954585759267843,-0.017642848583811155,-0.1365051023692766,-0.16183996252530938,-0.0033043215818370207,-0.038241462468540474,-0.14352197975822462,-0.2864611742618579,-0.0019859580163077892,-0.00022754399296889174,-0.02832380575758448,0.0,0.0799560546875,0.2690427079078664,0.11891925512065694,-0.019814616246563024,-0.10440016664148422,-0.03905465446747265,0.0,2.736795388305564
4767744,2.0,1.2334345127877324,0.21769751738593052,-0.030695808532982483,-0.10581039782835067,-0.02005308312354126,-0.13016989001645576,-0.16309721657977166,-0.0034967262093234565,-0.03716688972573953,-0.1433590387343431,-0.2885637795213925,-0.0013142622988899855,-0.0002866786991328741,-0.02779203998647245,0.0,0.080322265625,0.24473253868512865,0.11274754361648606,-0.01941019077647882,-0.10430077118321766,-0.03983330013172228,0.0,2.777540904925121
4784128,2.0,1.038499628986956,0.20238750006480097,-0.026726081281594816,-0.12986281644625386,-0.018907429507196927,-0.13924427259134245,-0.16673896718307796,-0.003679040066203901,-0.03591013075611208,-0.13761322159971323,-0.27508263025417445,-0.001658169092121716,-0.00029336422243426123,-0.026664131419475066,0.0,0.0888671875,0.24463537236431296,0.0993187936874347,-0.01793874918122061,-0.10869638781102549,-0.03808962544571841,0.0,2.552881484847388
4800512,2.0,1.039300496039117,0.20615444483970377,-0.032805184555400047,-0.1308323366286217,-0.01890055185850681,-0.14435514196679367,-0.14881988132082377,-0.003500010293409252,-0.03695744506222609,-0.13582046173360138,-0.2700529036564798,-0.0017543123710448152,-0.00033037849097810186,-0.02747623383413307,0.0,0.0926513671875,0.27054531343777344,0.10719712495358473,-0.019348102438335093,-0.10158356398733319,-0.036443170572310966,0.0,2.609208307215665
4816896,2.0,1.072081396684656,0.19695865375501018,-0.030747078730200883,-0.12381505949755223,-0.021624624031609585,-0.1506981170010093,-0.159338586822896,-0.003106843889214821,-0.03770651877003956,-0.1417014909442513,-0.281706326546439,-0.001611108101034278,-0.00021389537268601437,-0.028153849760720186,0.0,0.093994140625,0.2739620636939054,0.11110730463956929,-0.020040962450212505,-0.11020345856041242,-0.03876317449990896,0.0,2.6001300304761448
4833280,2.0,1.1312168225611137,0.2105583899893678,-0.03948487229354214,-0.10551952580196744,-0.016879537273805645,-0.1392891582321576,-0.1784550353139385,-0.0035568370777449227,-0.03805711185320534,-0.14067618260341977,-0.2811150799228659,-0.0018269900417455704,-0.0002835995593607599,-0.02836290531382286,0.0,0.0892333984375,0.2708011296253913,0.10642799373653505,-0.01996630647259003,-0.09890062938138726,-0.037302448546252046,0.0,2.6792152584511215
4849664,2.0,0.942328112445045,0.2089156565432614,-0.03156006715835247,-0.1552710114071525,-0.021059771116473447,-0.15999636434176684,-0.15795085201233788,-0.003535874859732008,-0.036217017189538764,-0.13646023059654874,-0.28045422343045406,-0.0015007817183223927,-0.00028838173742222245,-0.02734372051005185,0.0,0.092529296875,0.2726752437545915,0.09882472658174805,-0.01886098501896125,-0.10486829132612895,-0.03724223692901432,0.0,2.4523658419906926
4866048,2.0,1.1060228550644766,0.2051075270184346,-0.031325691863457905,-0.10498799388667024,-0.019483357664769052,-0.14961182265089432,-0.16587043364252194,-0.0033331280351320026,-0.037133985829777366,-0.13620940910368545,-0.28465170661296174,-0.0013186437104351226,-0.00026970421156492227,-0.028223723710843862,0.0,0.0836181640625,0.24566825098237707,0.10436680590417977,-0.020588372673917787,-0.09901346275502146,-0.03662179980659858,0.0,2.628476198036507
4882432,2.0,1.2627178865074176,0.21002030366661578,-0.03845215704313887,-0.07552796775103232,-0.01759750200015464,-0.11452892387379282,-0.15233326982051484,-0.003621462746730862,-0.037822054761161246,-0.1422918826827298,-0.2779811041359902,-0.001085008533243785,-0.00030108244856277236,-0.027814876619948012,0.0,0.0887451171875,0.2700363362998814,0.1194961180049564,-0.01996777677304119,-0.0933424921245168,-0.03837451997271273,0.0,2.909994885030668
4898816,2.0,1.2255927814709977,0.20728410078724346,-0.03855469651534804,-0.08867552115877642,-0.017422911001834684,-0.1367001445649892,-0.151240858867633,-0.003214071497995233,-0.03787816634328517,-0.13954559448047807,-0.27893140338606204,-0.0014613714678135177,-0.00021194698742971627,-0.028244755418376684,0.0,0.0858154296875,0.27138233342015067,0.11434766704434515,-0.019568488191498527,-0.09891558444517436,-0.03711387071525678,0.0,2.8274318572323565
4915200,2.0,1.204164345426839,0.20505811481428066,-0.030607919055910315,-0.0894963079344464,-0.019171291374809885,-0.13531970316224873,-0.15588318255835742,-0.003150545273838308,-0.03731347252105134,-0.13780696950670956,-0.27328816638652703,-0.0018008936959738344,-0.00020712074785457808,-0.027778069724032538,0.0,0.0936279296875,0.27320914758621256,0.11114955262527512,-0.019991480747246698,-0.10034552477622488,-0.03717415577644725,0.0,2.8178742868984283
4931584,2.0,0.9993492757748681,0.2087983894860331,-0.032768562421551906,-0.12988824959110135,-0.015413207774013005,-0.11681974223822053,-0.1416747346328043,-0.00431065906866914,-0.03503461637381253,-0.131172840243835,-0.259301794856558,-0.0008844808671780414,-0.0004400087786949505,-0.025569889097975966,0.0,0.0933837890625,0.2690141212688348,0.09536675947779857,-0.01832535977295429,-0.09036992956201724,-0.03578623453475303,0.0,2.628571126461722
4947968,2.0,1.093688056859082,0.2260572890057729,-0.04231934452764108,-0.11261758651047771,-0.01714395399762303,-0.11022531511126031,-0.14530603986852292,-0.004422096327047582,-0.0356700584650603,-0.13390243017274783,-0.2590161049540029,-0.00104240929413389,-0.00047208691312717883,-0.025805113328375328,0.0,0.0787353515625,0.26423174987594883,0.10523092037580645,-0.01902200635782416,-0.09532530719926571,-0.036332079537969526,0.0,2.7299458296027774
4964352,2.0,0.9846137029428114,0.21775802627333682,-0.03175782104517566,-0.142899053251746,-0.018391905012814735,-0.14497623851034,-0.1568787677908219,-0.004049578942667638,-0.035113182727915714,-0.12868169565031173,-0.26180115790760067,-0.001232356687611092,-0.00038761424690532257,-0.026093889843834164,0.0,0.0926513671875,0.2690703821647492,0.09475901578219485,-0.018600804595577,-0.09131739973164091,-0.03456407960053184,0.0,2.5655241361807124
4980736,2.0,1.1993674599287931,0.19912901491277787,-0.03350830941963068,-0.10266129042063454,-0.01790986031401598,-0.12419019092302087,-0.144183621305647,-0.004325299384930513,-0.03528983430119423,-0.1347812351781611,-0.26301943830977637,-0.0007587339201005658,-0.000432731347461632,-0.025825049334639843,0.0,0.09130859375,0.26911547696190785,0.10382399656641977,-0.018223487128397307,-0.09208327254443453,-0.03733220954090938,0.0,2.8332775605110188
4997120,2.0,1.058271201542727,0.19710400011688026,-0.03032959857773676,-0.12096155864357172,-0.019847603130429547,-0.13788023985505252,-0.1493465069465063,-0.003934402828223407,-0.03538784866597116,-0.1322886946758443,-0.2613909330136855,-0.001213909765696998,-0.0003936347092049998,-0.026199889727248224,0.0,0.08935546875,0.2710214228970196,0.10141550472291873,-0.018734624136846137,-0.0949866507065889,-0.035815674805344186,0.0,2.6496372442580265
5013504,2.0,1.1004861361227465,0.2075449886616148,-0.030021981088793837,-0.11338991858016279,-0.02160537529941642,-0.14771697363490305,-0.1616596567001789,-0.002783152879378163,-0.037190940817212116,-0.13962605205033501,-0.282394357595397,-0.0014915052960241234,-0.00014645923569894665,-0.027977188201959213,0.0,0.089599609375,0.2743301875034785,0.10725270140536673,-0.019491068705055632,-0.10951811352462366,-0.03797632659217935,0.0,2.6527858524375554
